127.0.0.1 - - [23/Nov/2016:09:14:17 -0300] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:31:33 -0300] "GET /jenkins/static/b99f9c72/images/16x16/collapse.png HTTP/1.1" 200 168
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:31:33 -0300] "GET /jenkins/setupWizard/restartStatus?_=1479903409299 HTTP/1.1" 200 72
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:32:05 -0300] "GET /jenkins/setupWizard/completeInstall?_=1479903409300 HTTP/1.1" 200 15
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:32:05 -0300] "GET /jenkins/ HTTP/1.1" 200 2647
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:32:05 -0300] "GET /jenkins/static/b99f9c72/css/layout-common.css HTTP/1.1" 200 1245
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:32:05 -0300] "GET /jenkins/static/b99f9c72/scripts/yui/cookie/cookie-min.js HTTP/1.1" 200 1430
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:32:05 -0300] "GET /jenkins/static/b99f9c72/jsbundles/page-init.js HTTP/1.1" 200 9291
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:32:05 -0300] "GET /jenkins/adjuncts/b99f9c72/lib/layout/breadcrumbs.css HTTP/1.1" 200 717
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:32:05 -0300] "GET /jenkins/adjuncts/b99f9c72/lib/layout/breadcrumbs.js HTTP/1.1" 200 3019
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:32:05 -0300] "GET /jenkins/static/b99f9c72/images/16x16/search.png HTTP/1.1" 200 774
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:32:05 -0300] "GET /jenkins/adjuncts/b99f9c72/lib/layout/menu_down_arrow.png HTTP/1.1" 200 2767
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:32:05 -0300] "GET /jenkins/adjuncts/b99f9c72/lib/layout/menu_right_arrow2.png HTTP/1.1" 200 2764
0:0:0:0:0:0:0:1 - - [23/Nov/2016:09:32:05 -0300] "GET /jenkins/static/b99f9c72/images/top-sticker-bottom-edge.png HTTP/1.1" 200 331
